text,true_labels,predicted_labels,max_confidence,source_name,technique_id,technique_name
APT33 has attempted to use WMI event subscriptions to establish persistence on compromised hosts.,persistence|privilege-escalation,execution|persistence|privilege-escalation,0.9829375497124107,APT33,T1546.003,Windows Management Instrumentation Event Subscription
Latrodectus has routed C2 traffic using Keyhole VNC.,lateral-movement,command-and-control,0.982292691486512,Latrodectus,T1021.005,VNC
REvil has been distributed via malicious e-mail attachments including MS Word Documents.,initial-access,execution|initial-access,0.981876852228545,REvil,T1566.001,Spearphishing Attachment
Mis-Type has transmitted collected files and data to its C2 server.,exfiltration,collection|exfiltration,0.9818124975419786,Mis-Type,T1041,Exfiltration Over C2 Channel
AADInternals can steal users’ access tokens via phishing emails containing malicious links.,credential-access,initial-access,0.9816487958455721,AADInternals,T1528,Steal Application Access Token
njRAT can be configured to spread via removable drives.,initial-access|lateral-movement,exfiltration|initial-access|lateral-movement,0.9811190387655477,njRAT,T1091,Replication Through Removable Media
LAMEHUG has the ability to collect system information and files of interest from compromised systems.,collection,collection|discovery,0.9809597720440355,LAMEHUG,T1005,Data from Local System
"LAPSUS$ has payed employees, suppliers, and business partners of target organizations for credentials.",resource-development,reconnaissance,0.9807528994888806,LAPSUS$,T1586.002,Email Accounts
Peppy has the ability to automatically exfiltrate files and keylogs.,exfiltration,collection|exfiltration,0.9806610687489348,Peppy,T1020,Automated Exfiltration
The BlackEnergy 3 variant drops its main DLL component and then creates a .lnk shortcut to that file in the startup folder.,persistence|privilege-escalation,persistence|privilege-escalation|stealth,0.9802824053016286,BlackEnergy,T1547.009,Shortcut Modification
"FIN6 has used tools to exploit Windows vulnerabilities in order to escalate privileges. The tools targeted CVE-2013-3660, CVE-2011-2005, and CVE-2010-4398, all of which could allow local users to access kernel-level privileges.",privilege-escalation,initial-access|privilege-escalation,0.9801316259602282,FIN6,T1068,Exploitation for Privilege Escalation
Troll Stealer can collect local system information.,discovery,collection|discovery,0.9800008832689723,Troll Stealer,T1082,System Information Discovery
Latrodectus can send RC4 encrypted data over C2 channels.,command-and-control,command-and-control|exfiltration,0.9797045771543892,Latrodectus,T1573.001,Symmetric Cryptography
FIN13 has gained access to compromised environments via remote access services such as the corporate virtual private network (VPN).,initial-access|persistence,initial-access|persistence|resource-development,0.9796297165011704,FIN13,T1133,External Remote Services
Axiom has used steganography to hide its C2 communications.,command-and-control,command-and-control|stealth,0.9794721835062294,Axiom,T1001.002,Steganography
TONESHELL has leveraged custom exception handlers to hide code flow and stop execution of a debugger.,discovery|stealth,execution|stealth,0.9791521614734906,TONESHELL,T1622,Debugger Evasion
Manjusaka data exfiltration takes place over HTTP channels.,exfiltration,command-and-control|exfiltration,0.9790857299135545,Manjusaka,T1041,Exfiltration Over C2 Channel
"APT33 has used a variety of publicly available tools like LaZagne, Mimikatz, and ProcDump to dump credentials.",credential-access,credential-access|resource-development,0.9788788565638321,APT33,T1003.001,LSASS Memory
USBStealer exfiltrates collected files via removable media from air-gapped victims.,exfiltration,collection|exfiltration,0.9786180123869284,USBStealer,T1052.001,Exfiltration over USB
"DustySky scans the victim for files that contain certain keywords and document types including PDF, DOC, DOCX, XLS, and XLSX, from a list that is obtained from the C2 as a text file. It can also identify logical drives for the infected machine.",discovery,collection|discovery,0.9784437479999792,DustySky,T1083,File and Directory Discovery
TEARDROP checked that HKU\SOFTWARE\Microsoft\CTF existed before decoding its embedded payload.,discovery,stealth,0.9782745420397414,TEARDROP,T1012,Query Registry
Pillowmint has used multiple native Windows APIs to execute and conduct process injections.,execution,execution|privilege-escalation,0.9782720464984269,Pillowmint,T1106,Native API
APT29 has used a compromised account to access an organization's VPN infrastructure.,initial-access|persistence|privilege-escalation|stealth,initial-access|persistence|privilege-escalation|resource-development,0.9781613848553251,APT29,T1078,Valid Accounts
"During Operation AkaiRyū, MirrorFace used compromised accounts to send spearphishing emails.",resource-development,initial-access|resource-development,0.978020034974599,Operation AkaiRyū,T1586.002,Email Accounts
Blue Mockingbird has used Windows Registry modifications to specify a DLL payload.,defense-impairment|persistence,defense-impairment|persistence|stealth,0.9780163267647406,Blue Mockingbird,T1112,Modify Registry
Kazuar obtains a list of running processes through WMI querying.,execution,discovery,0.9774639674859512,Kazuar,T1047,Windows Management Instrumentation
UPPERCUT can use a sleep function to delay execution.,stealth,discovery|stealth,0.9774625437582222,UPPERCUT,T1678,Delay Execution
Empire has the ability to automatically send collected data back to the threat actors' C2.,exfiltration,collection|exfiltration,0.9770080941896079,Empire,T1020,Automated Exfiltration
WastedLocker checked if UCOMIEnumConnections and IActiveScriptParseProcedure32 Registry keys were detected as part of its anti-analysis technique.,discovery|stealth,defense-impairment|discovery|stealth,0.976969353205415,WastedLocker,T1497.001,System Checks
"APT29 has registered algorithmically generated Twitter handles that are used for C2 by malware, such as HAMMERTOSS. APT29 has also used legitimate web services such as Dropbox and Constant Contact in their operations.",resource-development,command-and-control|resource-development,0.9768989984709603,APT29,T1583.006,Web Services
CrackMapExec can create a registry key using wdigest.,defense-impairment|persistence,defense-impairment|persistence|privilege-escalation,0.9768955211110394,CrackMapExec,T1112,Modify Registry
Empire can use Dropbox for data exfiltration.,exfiltration,collection|exfiltration,0.9767925365725016,Empire,T1567.002,Exfiltration to Cloud Storage
TONESHELL has checked the process name and process path to ensure it matches the expected one prior to triggering a custom exception handler. TONESHELL has also searched for running antivirus processes to include ESET’s antivirus associated executables ekrn.exe and egui.exe.,discovery,discovery|stealth,0.976637266380412,TONESHELL,T1057,Process Discovery
"PlugX has leveraged obfuscated Windows API function calls that were concealed as unique names, or hashes of the Windows API.",stealth,execution|stealth,0.976443575876411,PlugX,T1027.007,Dynamic API Resolution
Indrik Spider has used Group Policy Objects to deploy batch scripts.,defense-impairment|privilege-escalation,defense-impairment|execution|privilege-escalation,0.9764336654429387,Indrik Spider,T1484.001,Group Policy Modification
LockBit 3.0 can bypass UAC to execute code with elevated privileges through an elevated Component Object Model (COM) interface.,privilege-escalation,execution|privilege-escalation,0.9759269815717627,LockBit 3.0,T1548.002,Bypass User Account Control
WastedLocker checks for specific registry keys related to the UCOMIEnumConnections and IActiveScriptParseProcedure32 interfaces.,discovery,defense-impairment|discovery,0.975853639270769,WastedLocker,T1012,Query Registry
CoinTicker initially downloads a hidden encoded file.,stealth,command-and-control|stealth,0.9758514091124989,CoinTicker,T1027,Obfuscated Files or Information
Grandoreiro can send data it retrieves to the C2 server.,exfiltration,command-and-control|exfiltration,0.9757575061217999,Grandoreiro,T1041,Exfiltration Over C2 Channel
MultiLayer Wiper creates a malicious scheduled task that launches a batch file to remove Windows Event Logs.,execution|persistence|privilege-escalation,defense-impairment|execution|persistence|privilege-escalation,0.9749846949108072,MultiLayer Wiper,T1053.005,Scheduled Task
Troll Stealer creates and executes a PowerShell script to delete itself.,execution,execution|stealth,0.9745740437041308,Troll Stealer,T1059.001,PowerShell
Embargo has created persistence through the DLL variant of the MDeployer toolkit by creating a service called irnagentd that launches after the system is rebooted in Safe Mode.,persistence|privilege-escalation,execution|persistence|privilege-escalation,0.974542756918843,Embargo,T1543.003,Windows Service
Lokibot has the ability to initiate contact with command and control (C2) to exfiltrate stolen data.,exfiltration,command-and-control|exfiltration,0.9744302987030026,Lokibot,T1041,Exfiltration Over C2 Channel
"LAPSUS$ has used compromised credentials and/or session tokens to gain access into a victim's VPN, VDI, RDP, and IAMs.",initial-access|persistence|privilege-escalation|stealth,credential-access|initial-access|lateral-movement|persistence|privilege-escalation|stealth,0.9742927975118054,LAPSUS$,T1078,Valid Accounts
TA551 has used obfuscated variable names in a JavaScript configuration file.,stealth,execution|stealth,0.9742289311283381,TA551,T1027.010,Command Obfuscation
"MultiLayer Wiper uses a batch file, remover.bat to delete malware artifacts and the batch file itself during execution.",stealth,execution|stealth,0.9739474073096422,MultiLayer Wiper,T1070.004,File Deletion
PlugX has collected and staged the victim’s computer files for exfiltration.,collection,collection|exfiltration,0.9737358061162641,PlugX,T1074.001,Local Data Staging
RogueRobin uses various WMI queries to check if the sample is running in a sandbox.,execution,discovery,0.973732752629683,RogueRobin,T1047,Windows Management Instrumentation
Pillowmint has collected credit card data using native API functions.,collection,collection|execution,0.9735933103987097,Pillowmint,T1005,Data from Local System
Koadic can download files off the target system to send back to the server.,collection,command-and-control,0.9735536287105594,Koadic,T1005,Data from Local System
KGH_SPY has been spread through Word documents containing malicious macros.,execution,execution|initial-access,0.9729899354701844,KGH_SPY,T1204.002,Malicious File
Kapeka will clear registry values used for persistent configuration storage when uninstalled.,stealth,defense-impairment|persistence|stealth,0.972955275453985,Kapeka,T1070.009,Clear Persistence
